category,package,group,texture_id,role,family,state_index,embedded_index,width,height,anchor_x,anchor_y,mapping_method,coverage,boundary,match_rmse,source_png,replacement_path
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00003,mouth,mouth,2,3,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00003_48x40_bc7.png,outgame_navigator\0x022924F0\a1\a1_00003_48x40_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00004,mouth,mouth,3,4,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00004_48x40_bc7.png,outgame_navigator\0x022924F0\a1\a1_00004_48x40_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00005,mouth,mouth,4,5,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00005_48x40_bc7.png,outgame_navigator\0x022924F0\a1\a1_00005_48x40_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00006,mouth,mouth,5,6,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00006_48x40_bc7.png,outgame_navigator\0x022924F0\a1\a1_00006_48x40_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00007,mouth,mouth,6,7,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00007_48x40_bc7.png,outgame_navigator\0x022924F0\a1\a1_00007_48x40_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00008,mouth,mouth,7,8,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00008_48x40_bc7.png,outgame_navigator\0x022924F0\a1\a1_00008_48x40_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00009,mouth,mouth,8,9,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00009_48x40_bc7.png,outgame_navigator\0x022924F0\a1\a1_00009_48x40_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00010,mouth,mouth,9,10,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00010_48x40_bc7.png,outgame_navigator\0x022924F0\a1\a1_00010_48x40_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00011,mouth,mouth,10,11,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00011_48x40_bc7.png,outgame_navigator\0x022924F0\a1\a1_00011_48x40_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00012,mouth,mouth,11,12,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00012_48x40_bc7.png,outgame_navigator\0x022924F0\a1\a1_00012_48x40_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00013,mouth,mouth,12,13,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00013_48x40_bc7.png,outgame_navigator\0x022924F0\a1\a1_00013_48x40_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00014,mouth,mouth,13,14,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00014_48x40_bc7.png,outgame_navigator\0x022924F0\a1\a1_00014_48x40_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00015,mouth,mouth,14,15,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00015_48x40_bc7.png,outgame_navigator\0x022924F0\a1\a1_00015_48x40_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00016,face_eyes,face_eyes,0,16,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00016_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00016_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00017,face_eyes,face_eyes,1,17,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00017_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00017_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00018,face_eyes,face_eyes,2,18,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00018_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00018_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00019,face_eyes,face_eyes,3,19,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00019_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00019_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00020,face_eyes,face_eyes,4,20,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00020_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00020_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00021,face_eyes,face_eyes,5,21,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00021_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00021_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00022,face_eyes,face_eyes,6,22,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00022_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00022_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00023,face_eyes,face_eyes,7,23,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00023_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00023_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00024,face_eyes,face_eyes,8,24,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00024_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00024_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00025,face_eyes,face_eyes,9,25,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00025_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00025_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00026,face_eyes,face_eyes,10,26,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00026_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00026_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00027,face_eyes,face_eyes,11,27,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00027_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00027_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00028,face_eyes,face_eyes,12,28,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00028_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00028_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00029,face_eyes,face_eyes,13,29,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00029_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00029_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00030,face_eyes,face_eyes,14,30,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00030_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00030_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00031,face_eyes,face_eyes,15,31,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00031_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00031_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00032,face_eyes,face_eyes,16,32,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00032_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00032_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00033,face_eyes,face_eyes,17,33,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00033_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00033_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00034,face_eyes,face_eyes,18,34,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00034_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00034_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00035,face_eyes,face_eyes,19,35,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00035_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00035_128x80_bc7.png
outgame_navigator,0x022924F0,a1,0x022924F0/a1/00036,face_eyes,face_eyes,20,36,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a1_00036_128x80_bc7.png,outgame_navigator\0x022924F0\a1\a1_00036_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00000,body,body,0,0,872,960,0,0,canvas,,,,packages\0x022924F0\png\a2_00000_872x960_bc7.png,outgame_navigator\0x022924F0\a2\a2_00000_872x960_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00001,mouth,mouth,0,1,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00001_48x40_bc7.png,outgame_navigator\0x022924F0\a2\a2_00001_48x40_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00002,mouth,mouth,1,2,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00002_48x40_bc7.png,outgame_navigator\0x022924F0\a2\a2_00002_48x40_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00003,mouth,mouth,2,3,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00003_48x40_bc7.png,outgame_navigator\0x022924F0\a2\a2_00003_48x40_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00004,mouth,mouth,3,4,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00004_48x40_bc7.png,outgame_navigator\0x022924F0\a2\a2_00004_48x40_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00005,mouth,mouth,4,5,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00005_48x40_bc7.png,outgame_navigator\0x022924F0\a2\a2_00005_48x40_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00006,mouth,mouth,5,6,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00006_48x40_bc7.png,outgame_navigator\0x022924F0\a2\a2_00006_48x40_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00007,mouth,mouth,6,7,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00007_48x40_bc7.png,outgame_navigator\0x022924F0\a2\a2_00007_48x40_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00008,mouth,mouth,7,8,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00008_48x40_bc7.png,outgame_navigator\0x022924F0\a2\a2_00008_48x40_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00009,mouth,mouth,8,9,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00009_48x40_bc7.png,outgame_navigator\0x022924F0\a2\a2_00009_48x40_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00010,mouth,mouth,9,10,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00010_48x40_bc7.png,outgame_navigator\0x022924F0\a2\a2_00010_48x40_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00011,mouth,mouth,10,11,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00011_48x40_bc7.png,outgame_navigator\0x022924F0\a2\a2_00011_48x40_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00012,mouth,mouth,11,12,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00012_48x40_bc7.png,outgame_navigator\0x022924F0\a2\a2_00012_48x40_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00013,mouth,mouth,12,13,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00013_48x40_bc7.png,outgame_navigator\0x022924F0\a2\a2_00013_48x40_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00014,mouth,mouth,13,14,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00014_48x40_bc7.png,outgame_navigator\0x022924F0\a2\a2_00014_48x40_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00015,mouth,mouth,14,15,48,40,236,304,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00015_48x40_bc7.png,outgame_navigator\0x022924F0\a2\a2_00015_48x40_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00016,face_eyes,face_eyes,0,16,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00016_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00016_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00017,face_eyes,face_eyes,1,17,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00017_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00017_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00018,face_eyes,face_eyes,2,18,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00018_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00018_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00019,face_eyes,face_eyes,3,19,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00019_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00019_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00020,face_eyes,face_eyes,4,20,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00020_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00020_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00021,face_eyes,face_eyes,5,21,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00021_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00021_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00022,face_eyes,face_eyes,6,22,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00022_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00022_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00023,face_eyes,face_eyes,7,23,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00023_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00023_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00024,face_eyes,face_eyes,8,24,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00024_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00024_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00025,face_eyes,face_eyes,9,25,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00025_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00025_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00026,face_eyes,face_eyes,10,26,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00026_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00026_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00027,face_eyes,face_eyes,11,27,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00027_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00027_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00028,face_eyes,face_eyes,12,28,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00028_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00028_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00029,face_eyes,face_eyes,13,29,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00029_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00029_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00030,face_eyes,face_eyes,14,30,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00030_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00030_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00031,face_eyes,face_eyes,15,31,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00031_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00031_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00032,face_eyes,face_eyes,16,32,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00032_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00032_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00033,face_eyes,face_eyes,17,33,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00033_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00033_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00034,face_eyes,face_eyes,18,34,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00034_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00034_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00035,face_eyes,face_eyes,19,35,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00035_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00035_128x80_bc7.png
outgame_navigator,0x022924F0,a2,0x022924F0/a2/00036,face_eyes,face_eyes,20,36,128,80,196,223,alpha_gap_rectangle,1.0,1.0,,packages\0x022924F0\png\a2_00036_128x80_bc7.png,outgame_navigator\0x022924F0\a2\a2_00036_128x80_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00000,body,body,0,0,872,960,0,0,canvas,,,,packages\0x022924F0\png\b1_00000_872x960_bc7.png,outgame_navigator\0x022924F0\b1\b1_00000_872x960_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00001,mouth,mouth,0,1,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b1_00001_44x32_bc7.png,outgame_navigator\0x022924F0\b1\b1_00001_44x32_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00002,mouth,mouth,1,2,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b1_00002_44x32_bc7.png,outgame_navigator\0x022924F0\b1\b1_00002_44x32_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00003,mouth,mouth,2,3,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b1_00003_44x32_bc7.png,outgame_navigator\0x022924F0\b1\b1_00003_44x32_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00004,mouth,mouth,3,4,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b1_00004_44x32_bc7.png,outgame_navigator\0x022924F0\b1\b1_00004_44x32_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00005,mouth,mouth,4,5,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b1_00005_44x32_bc7.png,outgame_navigator\0x022924F0\b1\b1_00005_44x32_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00006,mouth,mouth,5,6,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b1_00006_44x32_bc7.png,outgame_navigator\0x022924F0\b1\b1_00006_44x32_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00007,mouth,mouth,6,7,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b1_00007_44x32_bc7.png,outgame_navigator\0x022924F0\b1\b1_00007_44x32_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00008,mouth,mouth,7,8,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b1_00008_44x32_bc7.png,outgame_navigator\0x022924F0\b1\b1_00008_44x32_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00009,mouth,mouth,8,9,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b1_00009_44x32_bc7.png,outgame_navigator\0x022924F0\b1\b1_00009_44x32_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00010,face_eyes,face_eyes,0,10,132,88,189,218,alpha_gap_rectangle,0.9834710743801653,0.9,,packages\0x022924F0\png\b1_00010_132x88_bc7.png,outgame_navigator\0x022924F0\b1\b1_00010_132x88_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00011,face_eyes,face_eyes,1,11,132,88,189,218,alpha_gap_rectangle,0.9834710743801653,0.9,,packages\0x022924F0\png\b1_00011_132x88_bc7.png,outgame_navigator\0x022924F0\b1\b1_00011_132x88_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00012,face_eyes,face_eyes,2,12,132,88,189,218,alpha_gap_rectangle,0.9834710743801653,0.9,,packages\0x022924F0\png\b1_00012_132x88_bc7.png,outgame_navigator\0x022924F0\b1\b1_00012_132x88_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00013,face_eyes,face_eyes,3,13,132,88,189,218,alpha_gap_rectangle,0.9834710743801653,0.9,,packages\0x022924F0\png\b1_00013_132x88_bc7.png,outgame_navigator\0x022924F0\b1\b1_00013_132x88_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00014,face_eyes,face_eyes,4,14,132,88,189,218,alpha_gap_rectangle,0.9834710743801653,0.9,,packages\0x022924F0\png\b1_00014_132x88_bc7.png,outgame_navigator\0x022924F0\b1\b1_00014_132x88_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00015,face_eyes,face_eyes,5,15,132,88,189,218,alpha_gap_rectangle,0.9834710743801653,0.9,,packages\0x022924F0\png\b1_00015_132x88_bc7.png,outgame_navigator\0x022924F0\b1\b1_00015_132x88_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00016,face_eyes,face_eyes,6,16,132,88,189,218,alpha_gap_rectangle,0.9834710743801653,0.9,,packages\0x022924F0\png\b1_00016_132x88_bc7.png,outgame_navigator\0x022924F0\b1\b1_00016_132x88_bc7.png
outgame_navigator,0x022924F0,b1,0x022924F0/b1/00017,face_eyes,face_eyes,7,17,132,88,189,218,alpha_gap_rectangle,0.9834710743801653,0.9,,packages\0x022924F0\png\b1_00017_132x88_bc7.png,outgame_navigator\0x022924F0\b1\b1_00017_132x88_bc7.png
outgame_navigator,0x022924F0,b2,0x022924F0/b2/00000,body,body,0,0,872,960,0,0,canvas,,,,packages\0x022924F0\png\b2_00000_872x960_bc7.png,outgame_navigator\0x022924F0\b2\b2_00000_872x960_bc7.png
outgame_navigator,0x022924F0,b2,0x022924F0/b2/00001,mouth,mouth,0,1,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b2_00001_44x32_bc7.png,outgame_navigator\0x022924F0\b2\b2_00001_44x32_bc7.png
outgame_navigator,0x022924F0,b2,0x022924F0/b2/00002,mouth,mouth,1,2,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b2_00002_44x32_bc7.png,outgame_navigator\0x022924F0\b2\b2_00002_44x32_bc7.png
outgame_navigator,0x022924F0,b2,0x022924F0/b2/00003,mouth,mouth,2,3,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b2_00003_44x32_bc7.png,outgame_navigator\0x022924F0\b2\b2_00003_44x32_bc7.png
outgame_navigator,0x022924F0,b2,0x022924F0/b2/00004,mouth,mouth,3,4,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b2_00004_44x32_bc7.png,outgame_navigator\0x022924F0\b2\b2_00004_44x32_bc7.png
outgame_navigator,0x022924F0,b2,0x022924F0/b2/00005,mouth,mouth,4,5,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b2_00005_44x32_bc7.png,outgame_navigator\0x022924F0\b2\b2_00005_44x32_bc7.png
outgame_navigator,0x022924F0,b2,0x022924F0/b2/00006,mouth,mouth,5,6,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b2_00006_44x32_bc7.png,outgame_navigator\0x022924F0\b2\b2_00006_44x32_bc7.png
outgame_navigator,0x022924F0,b2,0x022924F0/b2/00007,mouth,mouth,6,7,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b2_00007_44x32_bc7.png,outgame_navigator\0x022924F0\b2\b2_00007_44x32_bc7.png
outgame_navigator,0x022924F0,b2,0x022924F0/b2/00008,mouth,mouth,7,8,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b2_00008_44x32_bc7.png,outgame_navigator\0x022924F0\b2\b2_00008_44x32_bc7.png
outgame_navigator,0x022924F0,b2,0x022924F0/b2/00009,mouth,mouth,8,9,44,32,235,306,alpha_gap_rectangle,1.0,0.7105263157894737,,packages\0x022924F0\png\b2_00009_44x32_bc7.png,outgame_navigator\0x022924F0\b2\b2_00009_44x32_bc7.png
